year,sub_event_type,country
2014,Excessive force against protesters,Libya
2014,Excessive force against protesters,Libya
2013,Excessive force against protesters,Libya
2013,Excessive force against protesters,Libya
2013,Excessive force against protesters,Libya
2013,Excessive force against protesters,Libya
2012,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2011,Excessive force against protesters,Libya
2018,Excessive force against protesters,Madagascar
2016,Excessive force against protesters,Madagascar
2015,Excessive force against protesters,Madagascar
2015,Excessive force against protesters,Madagascar
2013,Excessive force against protesters,Madagascar
2019,Excessive force against protesters,Malawi
2017,Excessive force against protesters,Mali
2016,Excessive force against protesters,Mali
2014,Excessive force against protesters,Mali
2013,Excessive force against protesters,Mali
2012,Excessive force against protesters,Mali
2012,Excessive force against protesters,Mali
2012,Excessive force against protesters,Mali
2012,Excessive force against protesters,Mali
2012,Excessive force against protesters,Mali
2019,Excessive force against protesters,Mauritania
2018,Excessive force against protesters,Mauritania
2018,Excessive force against protesters,Mauritania
2018,Excessive force against protesters,Mauritania
2017,Excessive force against protesters,Mauritania
2017,Excessive force against protesters,Mauritania
2017,Excessive force against protesters,Mauritania
2017,Excessive force against protesters,Mauritania
2016,Excessive force against protesters,Mauritania
2015,Excessive force against protesters,Mauritania
2014,Excessive force against protesters,Mauritania
2014,Excessive force against protesters,Mauritania
2013,Excessive force against protesters,Mauritania
2013,Excessive force against protesters,Mauritania
2013,Excessive force against protesters,Mauritania
2012,Excessive force against protesters,Mauritania
2011,Excessive force against protesters,Mauritania
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2020,Excessive force against protesters,Mexico
2019,Excessive force against protesters,Mexico
2019,Excessive force against protesters,Mexico
2019,Excessive force against protesters,Mexico
2019,Excessive force against protesters,Mexico
2018,Excessive force against protesters,Mexico
2018,Excessive force against protesters,Mexico
2018,Excessive force against protesters,Mexico
2018,Excessive force against protesters,Mexico
2018,Excessive force against protesters,Mexico
2019,Excessive force against protesters,Moldova
2019,Excessive force against protesters,Moldova
2019,Excessive force against protesters,Montenegro
2019,Excessive force against protesters,Morocco
2019,Excessive force against protesters,Morocco
2019,Excessive force against protesters,Morocco
2019,Excessive force against protesters,Morocco
2018,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2017,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2016,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2015,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2014,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
2013,Excessive force against protesters,Morocco
